Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
SP1,2002-02-24,Betis,Celta,4,1,H,2,0,H,2.25,3.0,3.0,2.2,2.9,3.0,2.2,3.0,3.0,2.2,3.0,3.1,2.25,3.0,2.875,2.2,2.87,3.1
SP1,2002-02-24,Espanol,Las Palmas,3,1,H,0,1,A,1.67,3.3,4.65,1.7,3.2,4.2,1.67,3.2,5.0,1.667,3.2,5.0,1.727,3.2,4.333,1.61,3.1,5.5
SP1,2002-02-24,Malaga,Villarreal,2,1,H,1,0,H,1.85,3.2,3.85,1.9,3.1,3.5,1.8,3.0,4.33,1.85,3.1,4.0,1.833,3.2,3.75,1.9,3.1,3.6
SP1,2002-02-24,Mallorca,Sevilla,0,4,A,0,1,A,1.7,3.25,4.4,1.9,3.1,3.5,1.8,3.2,4.0,1.75,3.1,4.5,2.0,3.2,3.2,1.8,3.25,3.8
SP1,2002-02-24,Sociedad,Vallecano,2,2,D,1,0,H,1.72,3.25,4.4,1.75,3.2,4.0,1.67,3.25,4.5,1.667,3.25,4.75,1.727,3.2,4.333,1.72,3.2,4.33
SP1,2002-02-24,Tenerife,Osasuna,3,1,H,1,0,H,2.3,3.1,2.8,2.3,2.9,2.8,2.25,3.0,2.87,2.3,3.0,2.875,2.3,3.1,2.7,,,
SP1,2002-02-24,Valladolid,Ath Bilbao,2,0,H,0,0,D,2.3,3.1,2.85,2.4,3.0,2.6,2.2,3.0,3.0,2.3,3.1,2.8,2.375,3.1,2.6,2.3,3.2,2.62
SP1,2002-03-02,Celta,Real Madrid,0,1,A,0,0,D,2.8,3.05,2.32,2.6,3.0,2.4,2.6,3.2,2.37,2.8,3.1,2.3,2.6,3.1,2.375,2.6,3.1,2.4
SP1,2002-03-02,Sevilla,La Coruna,0,1,A,0,0,D,2.45,3.0,2.65,2.5,3.0,2.5,2.5,2.87,2.62,2.5,3.1,2.5,2.5,3.1,2.5,2.37,3.1,2.62
SP1,2002-03-02,Villarreal,Betis,1,1,D,1,1,D,2.45,3.0,2.67,2.3,2.9,2.8,2.37,3.2,2.6,2.5,3.0,2.6,2.375,3.1,2.6,2.4,2.9,2.75
SP1,2002-03-03,Alaves,Valladolid,3,1,H,1,1,D,1.9,3.2,3.6,1.9,3.1,3.5,1.83,3.2,3.75,1.909,3.2,3.6,2.1,3.1,3.1,1.9,3.2,3.5
SP1,2002-03-03,Ath Bilbao,Las Palmas,3,1,H,1,0,H,1.57,3.5,5.25,1.55,3.5,4.8,1.57,3.25,5.5,1.533,3.4,6.0,1.533,3.4,5.5,1.5,3.3,6.5
SP1,2002-03-03,Barcelona,Malaga,5,1,H,3,0,H,1.35,4.2,7.5,1.35,4.0,7.0,1.4,3.6,7.5,1.4,3.75,7.5,1.333,4.0,8.0,1.36,3.75,8.0
SP1,2002-03-03,Osasuna,Sociedad,1,1,D,0,0,D,2.1,3.05,3.2,2.1,2.9,3.2,2.0,3.0,3.4,2.1,3.0,3.25,2.0,3.2,3.2,,,
SP1,2002-03-03,Vallecano,Mallorca,0,2,A,0,1,A,2.05,3.05,3.32,1.9,3.1,3.5,1.83,3.2,3.75,1.95,3.2,3.5,2.0,3.2,3.2,1.9,3.25,3.4
SP1,2002-03-03,Tenerife,Espanol,1,1,D,1,1,D,2.25,3.1,2.9,2.1,2.9,3.2,2.25,3.0,2.87,2.3,3.0,2.875,2.375,3.1,2.6,2.25,3.1,2.8
SP1,2002-03-03,Zaragoza,Valencia,0,1,A,0,1,A,2.8,3.0,2.35,2.5,3.0,2.5,2.8,2.87,2.37,2.875,3.0,2.3,2.875,2.9,2.3,2.87,2.9,2.3
SP1,2002-03-09,Betis,Barcelona,2,1,H,1,0,H,2.47,3.1,2.57,2.5,3.0,2.5,2.37,3.2,2.62,2.5,3.1,2.5,2.5,3.1,2.5,2.4,3.1,2.6
SP1,2002-03-09,La Coruna,Vallecano,1,1,D,1,1,D,1.35,4.1,7.55,1.3,4.2,8.0,1.36,3.75,8.0,1.364,3.75,8.5,1.333,4.333,7.0,1.36,4.0,7.0
SP1,2002-03-09,Las Palmas,Alaves,2,1,H,1,1,D,2.3,3.1,2.8,2.2,3.0,2.9,2.2,3.25,2.75,2.375,3.0,2.75,2.3,3.0,2.8,2.37,3.1,2.62
SP1,2002-03-09,Real Madrid,Villarreal,3,0,H,1,0,H,1.25,5.0,8.6,1.25,4.5,9.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.28,4.33,8.5
SP1,2002-03-10,Espanol,Ath Bilbao,2,0,H,1,0,H,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3.0,3.0,2.2,3.1,3.0,2.25,3.2,2.75,2.2,3.1,2.87
SP1,2002-03-10,Malaga,Zaragoza,2,1,H,2,0,H,1.85,3.2,3.8,1.85,3.1,3.6,1.67,3.25,4.5,1.85,3.1,4.0,1.833,3.2,3.75,1.9,3.1,3.6
SP1,2002-03-10,Mallorca,Osasuna,4,2,H,2,1,H,1.75,3.3,4.1,1.8,3.1,3.8,1.73,3.2,4.33,1.75,3.25,4.2,1.8,3.25,3.8,,,
SP1,2002-03-10,Sociedad,Tenerife,0,2,A,0,1,A,1.67,3.4,4.5,1.7,3.2,4.2,1.67,3.25,4.5,1.7,3.25,4.5,1.727,3.2,4.333,1.66,3.3,4.5
SP1,2002-03-10,Valencia,Sevilla,2,0,H,0,0,D,1.45,3.7,6.4,1.5,3.5,5.4,1.4,3.75,7.0,1.444,3.6,7.0,1.4,3.75,7.0,1.44,3.5,7.0
SP1,2002-03-10,Valladolid,Celta,2,4,A,1,2,A,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3.0,3.0,2.375,3.0,2.75,2.25,3.0,2.875,2.2,3.1,2.87
SP1,2002-03-16,Barcelona,Real Madrid,1,1,D,0,1,A,2.25,3.05,2.9,2.0,3.1,3.2,2.37,3.2,2.6,2.3,3.1,2.8,2.3,3.1,2.7,2.25,3.0,2.87
SP1,2002-03-16,Osasuna,La Coruna,1,3,A,0,3,A,3.1,3.1,2.1,2.9,3.0,2.2,3.4,3.0,2.0,3.1,3.1,2.1,2.875,3.0,2.25,,,
SP1,2002-03-17,Alaves,Ath Bilbao,2,3,A,2,2,D,2.25,3.1,2.9,2.4,3.0,2.6,2.2,3.0,3.0,2.25,3.2,2.8,2.25,3.2,2.7,2.25,3.0,2.87
SP1,2002-03-17,Celta,Las Palmas,3,2,H,2,0,H,1.45,3.7,6.4,1.4,3.9,6.0,1.4,3.75,7.0,1.444,3.6,7.0,1.444,3.6,6.5,1.4,3.6,7.5
SP1,2002-03-17,Sociedad,Espanol,1,0,H,1,0,H,2.0,3.2,3.3,2.0,3.0,3.3,2.0,3.2,3.2,1.95,3.1,3.5,2.2,3.0,3.0,2.2,3.0,3.0
SP1,2002-03-17,Vallecano,Valencia,2,1,H,1,1,D,3.2,3.1,2.1,3.2,3.1,2.0,3.4,3.0,2.0,3.5,3.0,2.0,3.2,3.0,2.1,3.2,3.0,2.1
SP1,2002-03-17,Sevilla,Malaga,0,2,A,0,0,D,1.95,3.1,3.6,2.0,3.0,3.3,1.83,3.2,3.75,1.909,3.1,3.75,1.909,3.1,3.6,1.9,3.1,3.6
SP1,2002-03-17,Tenerife,Mallorca,0,0,D,0,0,D,2.25,3.1,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.1,2.8,2.25,3.1,2.8,2.2,3.2,2.8
SP1,2002-03-17,Villarreal,Valladolid,2,2,D,0,2,A,2.0,3.1,3.4,1.9,3.1,3.5,2.0,3.2,3.2,1.95,3.1,3.4,2.0,3.2,3.2,2.0,3.1,3.3
SP1,2002-03-17,Zaragoza,Betis,1,1,D,1,0,H,2.47,3.0,2.67,2.4,2.9,2.7,2.37,2.87,2.8,2.5,3.0,2.6,2.5,2.9,2.6,2.5,2.9,2.62
SP1,2002-03-23,Betis,Sevilla,0,0,D,0,0,D,1.9,3.2,3.6,1.9,3.1,3.5,1.83,3.0,4.0,1.8,3.2,4.0,1.833,3.0,4.0,1.9,2.87,4.0
SP1,2002-03-23,Las Palmas,Villarreal,3,2,H,2,2,D,2.0,3.1,3.45,1.9,3.0,3.6,1.91,3.0,3.75,2.0,3.0,3.5,2.0,3.0,3.4,1.9,3.0,3.75
SP1,2002-03-23,Malaga,Vallecano,0,0,D,0,0,D,1.7,3.3,4.45,1.8,3.1,3.8,1.67,3.25,4.5,1.727,3.2,4.5,1.727,3.2,4.333,1.61,3.25,5.0
SP1,2002-03-24,Ath Bilbao,Celta,1,6,A,1,2,A,2.1,3.0,3.25,2.2,2.9,3.0,2.0,3.2,3.2,2.2,3.0,3.1,2.2,3.0,3.0,2.2,3.2,2.8
SP1,2002-03-24,La Coruna,Tenerife,3,1,H,0,1,A,1.32,4.3,8.0,1.3,4.2,8.0,1.33,4.0,8.0,1.333,4.2,7.5,1.3,4.333,8.0,1.28,4.5,8.0
SP1,2002-03-24,Espanol,Alaves,1,2,A,1,0,H,1.7,3.4,4.25,1.9,3.1,3.5,1.73,3.4,4.0,1.667,3.2,4.75,1.8,3.25,3.75,1.66,3.3,4.5
SP1,2002-03-24,Mallorca,Sociedad,0,2,A,0,0,D,1.8,3.3,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.8,3.25,4.0,1.833,3.2,3.75,1.8,3.25,3.8
SP1,2002-03-24,Real Madrid,Zaragoza,3,1,H,1,0,H,1.23,5.0,9.6,1.2,5.0,10.0,1.2,5.0,11.0,1.25,4.5,11.0,1.25,4.5,10.0,1.22,5.0,9.5
SP1,2002-03-24,Valencia,Osasuna,2,1,H,0,0,D,1.32,4.3,8.0,1.3,4.2,8.0,1.33,4.0,8.0,1.364,4.0,7.5,1.3,4.333,8.0,1.36,3.75,8.0
SP1,2002-03-24,Valladolid,Barcelona,1,2,A,1,2,A,2.65,3.15,2.35,2.7,3.0,2.3,2.8,3.2,2.2,3.0,3.1,2.2,2.8,3.1,2.25,2.6,3.1,2.4
SP1,2002-03-30,Barcelona,Las Palmas,1,1,D,1,0,H,1.3,4.7,7.5,1.25,4.5,9.0,1.33,3.75,9.0,1.286,4.333,8.5,1.25,4.5,10.0,1.3,4.33,8.0
SP1,2002-03-30,Celta,Alaves,3,1,H,0,0,D,1.6,3.45,5.0,1.6,3.4,4.6,1.57,3.5,5.0,1.571,3.4,5.25,1.615,3.25,5.0,1.61,3.3,5.0
SP1,2002-03-30,Sociedad,La Coruna,1,1,D,1,0,H,2.87,3.1,2.25,2.8,2.9,2.3,2.87,3.0,2.25,2.875,3.1,2.2,2.7,3.2,2.25,2.87,3.1,2.2
SP1,2002-03-30,Sevilla,Real Madrid,0,1,A,0,1,A,3.85,3.25,1.82,3.5,3.1,1.8,4.0,3.2,1.8,3.9,3.2,1.8,3.75,3.2,1.833,3.5,3.2,1.9
SP1,2002-03-30,Tenerife,Valencia,0,1,A,0,0,D,3.2,3.1,2.08,3.2,2.9,2.1,3.0,3.2,2.1,3.2,3.1,2.05,3.2,3.0,2.1,3.2,3.0,2.1
SP1,2002-03-31,Mallorca,Espanol,2,1,H,1,1,D,1.87,3.15,3.75,1.85,3.1,3.6,1.83,3.2,3.75,1.833,3.2,3.75,1.909,3.2,3.5,1.83,3.3,3.75
SP1,2002-03-31,Osasuna,Malaga,0,2,A,0,0,D,2.1,3.05,3.2,2.1,2.9,3.2,2.1,3.0,3.2,2.1,3.1,3.1,2.1,3.0,3.2,2.3,3.0,2.8
SP1,2002-03-31,Vallecano,Betis,0,0,D,0,0,D,2.4,2.95,2.75,2.5,3.0,2.5,2.37,3.0,2.75,2.5,3.0,2.6,2.5,3.1,2.5,2.5,2.9,2.62
SP1,2002-03-31,Villarreal,Ath Bilbao,5,2,H,5,0,H,2.25,3.2,2.8,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.1,2.7,2.3,3.1,2.7,2.4,3.1,2.6
SP1,2002-03-31,Zaragoza,Valladolid,0,0,D,0,0,D,1.95,3.25,3.35,1.85,3.1,3.6,1.91,3.2,3.5,1.9,3.2,3.5,2.0,3.2,3.2,2.1,3.1,3.1
SP1,2002-04-06,Ath Bilbao,Barcelona,0,2,A,0,1,A,2.75,3.0,2.4,2.7,3.0,2.3,2.62,2.87,2.5,2.75,3.2,2.25,2.8,3.0,2.3,2.75,3.1,2.3
SP1,2002-04-06,La Coruna,Mallorca,5,0,H,4,0,H,1.41,3.8,6.9,1.45,3.8,5.4,1.44,3.5,7.0,1.48,3.6,6.0,1.4,3.75,7.0,1.44,3.5,7.0
SP1,2002-04-06,Las Palmas,Zaragoza,1,1,D,0,0,D,1.9,3.15,3.65,1.8,3.1,3.8,1.8,3.2,4.0,1.85,3.2,3.75,1.833,3.25,3.75,1.72,3.1,4.5
SP1,2002-04-06,Real Madrid,Vallecano,3,1,H,2,0,H,1.26,4.5,10.0,1.3,4.2,8.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0
SP1,2002-04-07,Alaves,Villarreal,2,1,H,1,1,D,1.85,3.15,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.85,3.2,3.8,1.909,3.2,3.5,1.8,3.1,4.0
SP1,2002-04-07,Betis,Osasuna,0,0,D,0,0,D,1.5,3.6,5.8,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.444,3.6,6.5,1.44,3.5,7.0
SP1,2002-04-07,Espanol,Celta,2,0,H,1,0,H,2.5,3.0,2.65,2.7,3.0,2.3,2.62,2.87,2.5,2.7,3.1,2.3,2.5,2.9,2.6,2.62,2.9,2.5
SP1,2002-04-07,Malaga,Tenerife,2,0,H,0,0,D,1.7,3.3,4.5,1.65,3.3,4.4,1.61,3.25,5.0,1.615,3.4,5.0,1.615,3.25,5.0,1.57,3.3,5.5
SP1,2002-04-07,Valencia,Sociedad,4,0,H,2,0,H,1.35,4.0,8.0,1.4,3.7,6.4,1.4,3.75,7.0,1.364,3.8,8.0,1.364,4.0,7.0,1.4,3.6,7.5
SP1,2002-04-07,Valladolid,Sevilla,1,1,D,1,1,D,2.0,3.1,3.4,1.9,2.9,3.6,1.91,3.0,3.75,1.95,3.0,3.6,1.909,3.1,3.6,1.83,3.0,4.0
SP1,2002-04-13,Mallorca,Valencia,1,1,D,1,0,H,3.05,3.15,2.1,2.7,3.0,2.3,2.87,3.0,2.25,2.8,3.1,2.25,3.1,3.1,2.1,3.1,3.1,2.1
SP1,2002-04-14,Barcelona,Alaves,3,2,H,1,0,H,1.4,4.0,6.8,1.45,3.8,5.4,1.4,3.75,7.0,1.364,3.75,8.0,1.364,4.0,7.0,1.4,3.75,7.0
SP1,2002-04-14,La Coruna,Espanol,3,1,H,3,0,H,1.35,4.1,6.85,1.35,4.0,7.0,1.36,3.75,8.0,1.333,4.0,9.0,1.333,4.333,7.0,1.33,4.0,8.0
SP1,2002-04-14,Osasuna,Real Madrid,3,1,H,2,0,H,4.65,3.4,1.65,4.0,3.3,1.7,5.0,3.25,1.61,4.75,3.4,1.615,4.333,3.4,1.667,4.5,3.3,1.66
SP1,2002-04-14,Sociedad,Malaga,2,1,H,1,1,D,2.05,3.1,3.3,2.1,3.0,3.1,1.91,3.0,3.75,1.95,3.1,3.6,2.1,3.2,3.0,2.1,3.0,3.2
SP1,2002-04-14,Vallecano,Valladolid,1,0,H,1,0,H,1.8,3.33,3.85,1.75,3.2,4.0,1.83,3.2,3.75,1.75,3.1,4.333,1.909,3.2,3.5,1.9,3.1,3.6
SP1,2002-04-14,Sevilla,Las Palmas,1,1,D,1,0,H,2.0,2.8,3.8,1.8,2.9,4.2,2.0,2.8,3.75,2.0,2.8,3.75,1.909,2.875,4.0,1.9,2.87,4.0
SP1,2002-04-14,Tenerife,Betis,2,1,H,0,1,A,2.65,2.95,2.5,2.5,3.0,2.5,2.62,2.87,2.5,2.5,3.0,2.6,2.6,2.9,2.5,2.5,2.9,2.62
SP1,2002-04-14,Villarreal,Celta,2,1,H,0,0,D,2.6,2.95,2.55,2.5,3.0,2.5,2.75,3.0,2.37,2.6,3.0,2.5,2.5,3.1,2.5,2.62,2.9,2.5
SP1,2002-04-14,Zaragoza,Ath Bilbao,2,2,D,1,1,D,1.8,3.4,3.75,2.0,3.1,3.2,1.91,3.2,3.5,1.9,3.2,3.6,2.1,3.1,3.1,2.0,3.0,3.4
SP1,2002-04-20,Celta,Barcelona,2,1,H,1,0,H,2.35,3.0,2.8,2.3,3.0,2.7,2.37,3.0,2.75,2.3,3.1,2.7,2.4,3.1,2.6,2.37,3.1,2.62
SP1,2002-04-20,Las Palmas,Vallecano,0,2,A,0,0,D,1.88,2.8,3.85,1.9,3.1,3.5,1.91,2.75,4.33,1.909,3.0,3.75,1.833,2.875,4.333,1.9,2.87,4.0
SP1,2002-04-20,Real Madrid,Tenerife,4,1,H,2,1,H,1.2,5.5,10.0,1.25,4.5,9.0,1.2,5.0,11.0,1.2,5.0,11.0,1.2,5.0,11.0,1.2,5.0,11.0
SP1,2002-04-21,Alaves,Zaragoza,2,1,H,1,0,H,1.8,3.2,3.95,1.7,3.2,4.2,1.8,3.2,4.0,1.8,3.2,4.0,1.727,3.2,4.333,1.72,3.2,4.33
SP1,2002-04-21,Ath Bilbao,Sevilla,0,1,A,0,0,D,1.86,3.15,3.85,1.8,3.0,4.0,1.8,2.87,4.5,1.909,3.1,3.75,1.8,3.0,4.333,1.66,3.1,5.0
SP1,2002-04-21,Betis,Sociedad,3,0,H,1,0,H,1.7,3.25,4.65,1.75,3.2,4.0,1.73,3.2,4.33,1.667,3.3,4.5,1.615,3.25,5.0,1.8,2.87,4.5
SP1,2002-04-21,Espanol,Villarreal,3,1,H,2,0,H,1.9,3.1,3.75,1.9,3.1,3.5,1.8,2.87,4.5,1.909,3.1,3.75,,,,1.72,3.2,4.33
SP1,2002-04-21,Malaga,Mallorca,0,0,D,0,0,D,2.03,3.1,3.3,1.9,2.8,3.3,2.25,2.8,3.0,2.05,3.1,3.1,2.0,3.0,3.4,1.72,3.3,4.2
SP1,2002-04-21,Valencia,La Coruna,1,0,H,0,0,D,2.0,3.0,3.5,2.0,2.9,3.4,1.91,3.2,3.5,2.0,3.1,3.5,1.909,3.2,3.5,1.8,3.1,4.0
SP1,2002-04-21,Valladolid,Osasuna,1,0,H,0,0,D,2.07,2.7,3.85,2.1,2.6,3.4,2.2,2.75,3.25,2.1,2.75,3.4,1.909,2.875,4.0,1.9,2.87,4.0
SP1,2002-04-27,Barcelona,Villarreal,4,1,H,0,1,A,1.31,4.35,8.3,1.35,4.0,7.0,1.3,4.333,8.0,,,,1.3,4.333,8.0,,,
SP1,2002-04-27,Sociedad,Real Madrid,3,0,H,0,0,D,3.9,3.4,1.75,4.2,3.2,1.7,4.5,3.5,1.615,,,,4.5,3.5,1.615,,,
SP1,2002-04-27,Valencia,Espanol,2,1,H,0,1,A,1.25,5.0,8.0,1.3,4.2,8.0,1.25,4.5,10.0,,,,1.286,4.5,8.0,,,
SP1,2002-04-28,La Coruna,Malaga,2,2,D,1,1,D,1.33,4.25,8.0,1.4,3.9,6.0,1.3,4.333,8.0,,,,1.364,4.0,7.0,,,
SP1,2002-04-28,Mallorca,Betis,1,3,A,0,1,A,2.0,3.1,3.4,1.9,3.1,3.5,1.909,3.0,3.75,,,,2.0,3.2,3.2,,,
SP1,2002-04-28,Osasuna,Las Palmas,3,2,H,2,1,H,1.87,3.2,3.7,1.9,3.0,3.6,1.909,3.2,3.5,,,,1.909,3.0,3.75,,,
SP1,2002-04-28,Vallecano,Ath Bilbao,4,2,H,1,0,H,1.75,3.25,4.2,1.7,3.2,4.2,1.727,3.4,4.0,,,,1.667,3.25,4.5,,,
SP1,2002-04-28,Sevilla,Alaves,2,0,H,1,0,H,2.25,3.0,2.9,2.2,3.0,2.9,2.2,3.0,3.0,,,,2.2,2.875,3.1,,,
SP1,2002-04-28,Tenerife,Valladolid,1,5,A,0,2,A,1.77,3.4,3.85,1.8,3.1,3.8,1.833,3.2,3.75,,,,1.833,3.2,3.75,,,
SP1,2002-04-28,Zaragoza,Celta,0,1,A,0,0,D,2.5,3.1,2.5,2.7,3.0,2.3,2.5,3.25,2.4,,,,2.5,3.1,2.5,,,
SP1,2002-05-05,Alaves,Vallecano,0,1,A,0,0,D,1.77,3.25,4.1,1.7,3.2,4.2,,,,1.667,3.1,5.0,,,,,,
SP1,2002-05-05,Ath Bilbao,Osasuna,1,1,D,0,0,D,2.17,3.15,2.8,2.1,3.0,3.1,,,,2.2,3.1,2.875,,,,,,
SP1,2002-05-05,Barcelona,Espanol,2,0,H,1,0,H,1.3,4.6,7.7,1.35,4.0,7.0,1.3,4.333,8.0,1.286,4.5,9.0,1.333,4.0,8.0,,,
SP1,2002-05-05,Betis,La Coruna,0,3,A,0,1,A,2.35,3.0,2.8,2.3,2.9,2.8,,,,2.375,3.2,2.6,2.375,3.0,2.7,,,
SP1,2002-05-05,Celta,Sevilla,1,2,A,1,2,A,1.36,4.0,7.5,1.3,4.2,8.0,1.3,4.333,8.0,1.364,4.0,7.0,,,,,,
SP1,2002-05-05,Las Palmas,Tenerife,0,1,A,0,1,A,1.68,3.45,4.3,1.65,3.3,4.4,1.615,3.5,4.5,1.727,3.4,4.0,1.727,3.4,4.0,,,
SP1,2002-05-05,Malaga,Valencia,0,2,A,0,2,A,3.4,3.0,2.05,2.9,3.0,2.2,3.75,3.0,1.909,3.4,2.875,2.1,3.75,3.0,1.909,,,
SP1,2002-05-05,Real Madrid,Mallorca,0,0,D,0,0,D,1.25,5.1,8.0,1.25,4.5,9.0,1.286,4.5,8.0,1.2,5.0,11.0,1.25,4.5,10.0,,,
SP1,2002-05-05,Valladolid,Sociedad,1,3,A,1,1,D,1.97,3.0,3.65,2.0,2.9,3.4,2.1,3.0,3.2,1.95,3.0,3.6,,,,,,
SP1,2002-05-05,Villarreal,Zaragoza,2,1,H,2,0,H,1.77,3.3,4.0,1.7,3.3,4.0,1.667,3.6,4.0,1.571,3.3,5.5,1.8,3.25,3.75,,,
SP1,2002-05-10,La Coruna,Real Madrid,3,0,H,1,0,H,2.05,3.3,3.1,2.0,3.0,3.3,1.909,3.2,3.5,2.1,3.1,3.1,2.0,3.2,3.2,,,
SP1,2002-05-11,Espanol,Malaga,1,2,A,0,2,A,2.25,3.2,2.8,,,,2.2,3.25,2.75,2.25,3.2,2.75,,,,,,
SP1,2002-05-11,Mallorca,Valladolid,2,1,H,0,1,A,1.35,4.5,6.5,1.3,3.6,8.0,1.4,3.75,7.0,1.333,4.333,7.0,,,,,,
SP1,2002-05-11,Osasuna,Alaves,0,1,A,0,1,A,3.9,3.45,1.7,,,,,,,,,,,,,,,
SP1,2002-05-11,Sociedad,Las Palmas,1,1,D,0,1,A,2.4,3.3,2.4,,,,2.375,3.25,2.5,2.4,3.3,2.4,,,,,,
SP1,2002-05-11,Vallecano,Celta,1,0,H,0,0,D,2.8,3.3,2.2,2.35,3.0,2.35,2.625,3.4,2.25,2.625,3.2,2.3,2.7,3.2,2.25,,,
SP1,2002-05-11,Sevilla,Villarreal,1,0,H,1,0,H,1.45,4.0,5.65,1.4,3.6,5.5,1.4,3.75,7.0,,,,1.4,3.75,7.0,,,
SP1,2002-05-11,Tenerife,Ath Bilbao,2,3,A,2,1,H,1.7,3.55,4.0,,,,1.667,3.4,4.333,1.727,3.5,3.8,1.8,3.5,3.5,,,
SP1,2002-05-11,Valencia,Betis,2,0,H,1,0,H,1.6,3.5,4.9,1.6,3.4,4.6,1.571,3.0,6.5,1.571,3.4,5.0,1.571,3.5,5.0,,,
SP1,2002-05-11,Zaragoza,Barcelona,1,1,D,1,1,D,5.65,3.3,1.57,5.0,2.8,1.6,5.0,3.5,1.571,5.5,3.25,1.571,6.0,3.1,1.571,,,
