Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
F1,2000-09-09,Auxerre,Nantes,2,2,D,0,1,A,1.85,3.1,3.5,1.8,3.0,3.5,,,,1.83,3.25,3.75,1.83,3.2,3.75
F1,2000-09-09,Bordeaux,Guingamp,0,2,A,0,1,A,1.5,3.3,6.0,1.5,3.2,5.0,,,,1.44,3.6,7.0,1.4,3.6,7.5
F1,2000-09-09,Lille,Troyes,1,2,A,1,2,A,1.66,3.2,4.5,1.6,3.2,4.2,,,,1.75,3.4,4.0,1.61,3.5,4.5
F1,2000-09-09,Lyon,Lens,3,0,H,0,0,D,2.0,3.15,3.1,2.0,2.8,3.1,,,,2.1,3.1,3.2,1.9,3.2,3.5
F1,2000-09-09,Paris SG,St Etienne,5,1,H,1,0,H,1.47,3.3,6.4,1.4,3.6,5.5,,,,1.53,3.5,5.5,1.57,3.5,5.0
F1,2000-09-09,Rennes,Metz,0,1,A,0,1,A,1.8,3.15,3.75,1.85,2.8,3.5,,,,1.83,3.1,4.0,1.72,3.2,4.33
F1,2000-09-09,Sedan,Monaco,1,0,H,0,0,D,2.5,3.1,2.35,2.4,2.9,2.4,,,,2.63,3.1,2.4,2.7,3.0,2.37
F1,2000-09-09,Strasbourg,Bastia,1,4,A,1,1,D,2.2,3.1,2.75,2.1,2.9,2.9,,,,2.25,3.2,2.8,2.37,3.1,2.62
F1,2000-09-10,Toulouse,Marseille,2,0,H,2,0,H,2.65,3.0,2.3,2.45,2.8,2.45,,,,2.8,3.1,2.3,2.8,2.9,2.37
F1,2000-09-16,Bastia,Rennes,0,2,A,0,0,D,1.5,3.55,5.1,1.6,3.2,4.2,,,,1.57,3.4,5.5,1.53,3.6,5.0
F1,2000-09-16,Guingamp,Auxerre,1,0,H,1,0,H,2.35,3.15,2.65,2.3,2.8,2.6,,,,2.38,3.2,2.63,2.37,3.1,2.62
F1,2000-09-16,Lens,Paris SG,1,1,D,0,0,D,2.15,3.15,3.0,2.2,2.8,2.8,,,,2.25,3.1,2.88,2.25,3.1,2.8
F1,2000-09-16,Marseille,Bordeaux,0,1,A,0,0,D,1.85,3.3,3.5,1.85,2.9,3.4,,,,1.91,3.2,3.6,1.72,3.4,4.0
F1,2000-09-16,Metz,Sedan,1,0,H,0,0,D,1.8,3.3,3.5,1.7,3.1,3.8,,,,1.73,3.25,4.33,1.8,3.3,3.75
F1,2000-09-16,Monaco,Toulouse,3,0,H,2,0,H,1.35,3.85,6.5,1.45,3.5,5.0,,,,1.4,3.75,7.5,1.5,3.6,5.5
F1,2000-09-16,Troyes,Strasbourg,0,1,A,0,1,A,1.7,3.1,4.5,1.6,3.2,4.2,,,,1.62,3.5,4.75,1.61,3.5,4.5
F1,2000-09-17,Nantes,Lyon,0,1,A,0,1,A,2.05,3.2,3.1,2.1,2.9,2.9,,,,2.2,3.0,3.1,2.1,3.2,3.0
F1,2000-09-17,St Etienne,Lille,1,1,D,1,1,D,1.7,3.4,4.0,1.8,2.9,3.6,,,,1.8,3.4,3.75,1.72,3.3,4.0
F1,2000-09-23,Auxerre,Marseille,0,1,A,0,0,D,2.05,3.35,3.0,2.0,2.9,3.0,,,,2.1,3.1,3.2,2.1,3.2,3.0
F1,2000-09-23,Bordeaux,Toulouse,2,1,H,1,0,H,1.5,3.5,6.0,1.5,3.4,4.7,,,,1.5,3.5,6.0,1.5,3.4,6.0
F1,2000-09-23,Lyon,Guingamp,0,1,A,0,0,D,1.5,3.6,5.5,1.45,3.5,5.0,,,,1.44,3.6,7.0,1.44,3.5,7.0
F1,2000-09-23,Metz,Monaco,1,3,A,1,1,D,2.1,3.3,2.95,2.2,2.8,2.8,,,,2.1,3.1,3.1,2.1,3.1,3.1
F1,2000-09-23,Paris SG,Nantes,2,1,H,1,0,H,1.5,3.65,5.2,1.5,3.4,4.7,,,,1.5,3.5,6.0,1.5,3.4,6.0
F1,2000-09-23,Rennes,Troyes,0,2,A,0,0,D,1.85,3.5,3.4,1.65,3.1,4.0,,,,1.8,3.25,4.0,1.72,3.25,4.2
F1,2000-09-23,Sedan,Bastia,3,3,D,0,1,A,2.0,3.3,3.2,1.9,2.9,3.2,,,,2.0,3.1,3.4,2.1,3.0,3.2
F1,2000-09-23,Strasbourg,St Etienne,3,2,H,2,0,H,2.1,3.3,2.95,2.1,2.9,2.9,,,,2.25,3.1,2.88,2.25,3.1,2.8
F1,2000-09-24,Lille,Lens,2,1,H,0,1,A,2.3,3.35,2.6,2.2,2.8,2.8,,,,2.5,3.0,2.6,2.4,3.0,2.7
F1,2000-09-30,Bastia,Metz,1,0,H,1,0,H,1.6,3.5,4.4,1.75,3.1,3.6,,,,1.73,3.4,4.2,1.66,3.3,4.5
F1,2000-09-30,Guingamp,Paris SG,1,1,D,0,0,D,2.55,3.25,2.25,2.4,2.9,2.4,,,,2.63,3.2,2.38,2.62,3.1,2.4
F1,2000-09-30,Lens,Strasbourg,0,0,D,0,0,D,1.45,3.8,5.8,1.45,3.5,5.0,,,,1.44,3.75,6.5,1.5,3.6,5.5
F1,2000-09-30,Monaco,Bordeaux,2,2,D,2,1,H,1.8,3.25,3.75,1.7,3.1,3.8,,,,1.75,3.25,4.2,1.72,3.2,4.33
F1,2000-09-30,St Etienne,Rennes,0,2,A,0,1,A,1.8,3.35,3.6,1.7,3.1,3.8,,,,1.83,3.25,3.75,1.85,3.25,3.65
F1,2000-09-30,Toulouse,Auxerre,0,1,A,0,1,A,2.2,3.15,2.7,2.2,2.8,2.8,,,,2.4,3.0,2.7,2.4,2.9,2.75
F1,2000-09-30,Troyes,Sedan,1,1,D,0,1,A,1.85,3.3,3.55,1.85,2.9,3.4,,,,1.75,3.4,4.0,1.8,3.25,3.8
F1,2000-10-01,Marseille,Lyon,1,1,D,1,0,H,1.85,3.2,3.6,1.9,2.8,3.3,,,,1.91,3.25,3.5,1.9,3.25,3.4
F1,2000-10-01,Nantes,Lille,0,0,D,0,0,D,1.8,3.4,3.6,1.85,2.9,3.4,,,,1.9,3.25,3.5,1.9,3.25,3.4
F1,2000-10-10,Sedan,Rennes,2,1,H,2,0,H,,,,1.9,2.8,3.3,,,,,,,2.0,3.1,3.3
F1,2000-10-13,Bastia,Monaco,0,2,A,0,0,D,2.0,3.2,3.3,2.1,2.9,2.9,,,,2.2,3.1,3.0,2.3,3.1,2.75
F1,2000-10-13,Paris SG,Marseille,2,0,H,0,0,D,1.55,3.3,5.2,1.6,3.2,4.2,,,,1.67,3.3,4.6,1.66,3.3,4.5
F1,2000-10-14,Lille,Guingamp,1,1,D,0,0,D,1.85,3.25,3.7,1.75,3.1,3.6,,,,1.91,3.1,3.75,1.85,3.25,3.6
F1,2000-10-14,Metz,Troyes,2,2,D,0,0,D,1.8,3.2,4.0,1.7,3.1,3.8,,,,1.8,3.2,4.0,1.8,3.3,3.75
F1,2000-10-14,Rennes,Lens,1,0,H,1,0,H,2.3,3.1,2.7,2.1,2.9,2.9,,,,2.25,3.1,2.8,2.2,3.2,2.8
F1,2000-10-14,Sedan,St Etienne,2,1,H,1,1,D,1.85,3.15,3.9,1.8,2.9,3.6,,,,1.8,3.2,4.0,1.8,3.25,3.8
F1,2000-10-14,Strasbourg,Nantes,0,5,A,0,4,A,2.1,3.1,3.1,2.1,2.9,2.9,,,,2.1,3.1,3.1,2.0,3.1,3.3
F1,2000-10-15,Auxerre,Bordeaux,0,2,A,0,1,A,2.05,3.2,3.1,2.1,2.9,2.9,,,,2.25,3.1,2.88,2.2,3.1,2.87
F1,2000-10-21,Bordeaux,Lyon,1,1,D,1,1,D,1.9,2.9,3.5,1.9,2.8,3.3,,,,1.91,3.2,3.6,1.9,3.0,3.75
F1,2000-10-21,Guingamp,Strasbourg,2,1,H,2,1,H,1.75,3.2,3.8,1.6,3.2,4.2,,,,1.73,3.25,4.5,1.7,3.25,4.3
F1,2000-10-21,Lens,Sedan,1,1,D,0,0,D,1.8,3.0,3.8,1.7,3.1,3.8,,,,1.7,3.25,4.5,1.72,3.2,4.33
F1,2000-10-21,Monaco,Auxerre,1,1,D,1,0,H,1.61,3.5,4.6,1.5,3.4,4.7,,,,1.53,3.4,5.8,1.5,3.4,6.0
F1,2000-10-21,Nantes,Rennes,1,0,H,0,0,D,1.9,2.9,3.5,1.9,2.9,3.2,,,,1.91,3.2,3.6,2.0,3.1,3.3
F1,2000-10-21,St Etienne,Metz,2,0,H,0,0,D,2.05,2.8,3.2,2.0,2.7,3.2,,,,2.1,3.0,3.25,1.83,3.2,3.75
F1,2000-10-21,Toulouse,Paris SG,2,3,A,2,1,H,3.6,3.0,1.95,3.0,2.9,2.0,,,,3.4,3.1,2.0,3.4,3.0,2.0
F1,2000-10-21,Troyes,Bastia,0,0,D,0,0,D,2.25,2.8,3.0,2.1,2.8,3.0,,,,2.25,3.0,3.0,2.2,3.0,3.0
