Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
F1,2002-04-13,Lille,Monaco,1,1,D,0,1,A,1.6,3.45,5.0,1.5,3.7,5.0,,,,1.571,3.4,5.5,1.533,3.4,5.5,1.57,3.3,5.5
F1,2002-04-13,Lyon,Montpellier,0,0,D,0,0,D,1.29,4.5,8.4,1.25,4.5,9.0,,,,1.3,4.333,8.0,1.286,4.333,8.5,1.28,4.2,9.0
F1,2002-04-13,Metz,Rennes,3,1,H,0,1,A,1.8,3.2,4.0,1.75,3.2,4.0,,,,1.85,3.1,3.8,1.909,3.0,3.75,1.83,2.9,4.33
F1,2002-04-13,Nantes,Lorient,2,0,H,0,0,D,1.75,3.3,4.1,,,,,,,,,,1.727,3.4,4.0,1.8,3.4,3.6
F1,2002-04-13,Sedan,Troyes,0,0,D,0,0,D,1.8,3.2,4.0,1.7,3.2,4.2,,,,2.0,3.0,3.4,2.1,2.9,3.25,1.9,3.0,3.75
F1,2002-04-21,Sedan,Auxerre,3,3,D,2,2,D,2.85,3.05,2.2,3.0,2.9,2.2,3.0,3.0,2.2,2.875,3.1,2.2,,,,2.62,3.1,2.37
F1,2002-04-27,Bordeaux,Lyon,0,1,A,0,0,D,3.0,3.05,2.2,2.9,2.7,2.4,2.625,2.875,2.5,,,,3.0,2.875,2.25,,,
F1,2002-04-27,Lens,Guingamp,4,1,H,2,0,H,1.33,4.4,7.3,1.4,3.9,6.0,1.364,3.75,8.0,,,,1.333,4.333,7.0,,,
F1,2002-04-27,Lorient,Marseille,2,2,D,0,1,A,1.77,3.5,3.75,,,,1.8,3.2,4.0,,,,1.833,3.3,3.6,,,
F1,2002-04-27,Monaco,Auxerre,1,1,D,1,0,H,2.75,3.15,2.3,2.5,3.0,2.5,2.75,3.0,2.375,,,,2.8,3.1,2.25,,,
F1,2002-04-27,Montpellier,Nantes,3,0,H,0,0,D,2.25,2.8,3.2,2.3,3.0,2.7,2.2,3.0,3.0,,,,2.25,2.7,3.2,,,
F1,2002-04-27,Paris SG,Metz,2,0,H,0,0,D,1.42,4.0,6.25,1.45,3.8,5.4,1.444,3.4,7.5,,,,1.4,3.75,7.0,,,
F1,2002-04-27,Rennes,Sedan,1,0,H,0,0,D,1.55,3.7,5.0,,,,1.667,3.2,5.0,,,,1.667,3.25,4.5,,,
F1,2002-04-27,Sochaux,Lille,0,0,D,0,0,D,2.6,3.1,2.45,2.5,3.0,2.5,2.5,3.25,2.4,,,,2.6,3.1,2.375,,,
F1,2002-04-27,Troyes,Bastia,3,0,H,0,0,D,1.65,3.2,5.0,1.65,3.3,4.4,1.571,3.5,5.0,,,,1.615,3.25,5.0,,,
F1,2002-05-04,Auxerre,Rennes,2,3,A,1,2,A,1.24,4.75,8.9,1.2,5.0,10.0,1.2,5.0,11.0,1.25,4.5,8.5,1.286,4.5,8.0,1.3,4.33,8.0
F1,2002-05-04,Guingamp,Troyes,1,0,H,0,0,D,,,,,,,1.571,3.25,5.5,1.533,3.5,5.0,,,,1.5,3.6,5.5
F1,2002-05-04,Lille,Paris SG,1,0,H,0,0,D,2.7,3.3,2.25,2.5,3.0,2.5,2.75,3.2,2.25,2.8,3.2,2.2,2.7,3.2,2.25,2.75,3.1,2.3
F1,2002-05-04,Lyon,Lens,3,1,H,2,1,H,1.9,3.1,3.8,1.85,3.0,3.8,1.833,3.0,4.0,1.8,3.1,4.2,1.833,3.0,4.0,1.8,2.9,4.5
F1,2002-05-04,Marseille,Montpellier,1,0,H,0,0,D,1.8,3.2,4.0,1.85,3.0,3.8,,,,1.75,3.1,4.0,,,,1.66,3.3,4.5
F1,2002-05-04,Metz,Lorient,1,1,D,1,1,D,1.7,3.5,4.1,1.55,3.5,4.8,1.727,3.5,3.75,1.667,3.4,4.333,1.667,3.6,4.0,1.72,3.4,4.0
F1,2002-05-04,Nantes,Bordeaux,2,1,H,1,0,H,2.0,3.1,3.45,1.9,3.0,3.6,2.1,3.0,3.2,1.8,3.1,3.75,2.1,3.0,3.2,2.0,3.0,3.4
F1,2002-05-04,Sedan,Bastia,0,2,A,0,0,D,1.67,3.15,4.8,1.7,3.2,4.2,1.727,3.2,4.333,1.7,3.1,4.333,1.727,3.2,4.333,1.72,3.1,4.5
F1,2002-05-04,Sochaux,Monaco,3,0,H,2,0,H,1.9,2.95,3.95,1.9,3.0,3.6,1.727,3.4,4.0,1.8,3.0,4.0,1.833,3.0,4.0,1.72,3.2,4.33
